classify	group_tcr_asset_amt	age	year_activity_level	vehicle_loss_insured_value	last_quar_deposit_ave_bal	city	group_new_customer_flag	group_asset_level	education_cd	tcr_asset_mon_chg_amt
0	0.0	33.0	0.0	165000	0.0	21	0	0	0	-2.88
0	72251.88	40.0	0.0	97800	0.0	21	0	3	8	0.0
0	1789544.12	35.0	9.0	2143000	3260.87	21	0	5	4	52027.04
0	22840.09	30.0	0.0	0	15.09	7	0	3	8	253.04
0	5284.47	43.0	0.0	200000	0.0	20	0	3	0	0.0
0	34668.49	49.0	2.0	209300	0.0	21	0	2	7	0.0
0	21543.76	29.0	0.0	0	0.0	17	0	2	7	0.0
0	525295.34	42.0	8.0	0	890.86	21	0	4	6	23726.83
0	0.0	40.0	0.0	0	0.0	3	0	0	0	0.0
0	166.46	39.0	1.0	125000	0.0	7	0	0	7	0.0
0	0.0	39.0	0.0	0	0.0	7	0	4	0	0.0
0	6976.1	28.0	1.0	93100	14.23	2	0	3	0	12.96
0	15447.17	44.0	3.0	151000	0.0	11	0	4	0	0.0
0	38550.0	36.0	0.0	198720	5743.74	8	0	3	8	0.98
0	19703.79	40.0	2.0	363000	0.0	3	0	4	6	0.55
0	45760.17	42.0	0.0	116800	0.0	21	0	4	0	0.0
0	11085.59	59.0	4.0	170000	0.0	3	0	4	0	0.0
0	17197.48	42.0	3.0	409672	0.0	21	0	4	0	0.0
0	393269.33	35.0	1.0	293077	391897.52	7	0	4	4	175484.84
0	4922.45	34.0	0.0	399200	0.0	8	0	4	4	0.0
0	9200.26	35.0	0.0	0	194.08	8	0	4	5	-9665.26
0	2420.0	35.0	0.0	59800	0.0	21	0	2	0	0.0
0	4487.91	47.0	0.0	125000	4487.91	8	0	4	1	2085.36
0	11154.0	34.0	0.0	0	0.0	21	0	3	6	0.0
0	105003.8	41.0	0.0	153900	0.0	21	0	3	5	0.0
0	68841.0	43.0	0.0	0	0.0	21	0	3	7	0.0
0	27815.9	46.0	0.0	1228000	0.0	1	0	5	0	0.0
0	24085.0	43.0	0.0	0	0.0	21	0	3	7	0.0
0	45581.66	32.0	3.0	42245	0.0	21	0	4	7	0.0
0	1750.0	52.0	0.0	79815	0.0	21	0	0	0	0.0
0	41567.29	32.0	2.0	0	0.0	21	0	4	5	0.0
0	23832.0	43.0	0.0	0	0.0	21	0	2	8	0.0
0	4169.47	50.0	0.0	149800	0.0	1	0	3	0	4169.47
0	39342.24	41.0	1.0	70800	0.0	12	0	3	8	0.0
0	118065.0	50.0	0.0	0	0.0	21	0	3	5	0.0
0	10000.0	33.0	0.0	0	0.0	21	0	4	4	0.0
0	90164.85	50.0	0.0	0	90164.85	21	0	4	5	-18560.15
0	4078.0	54.0	0.0	39000	0.0	20	0	2	0	0.0
0	18550.8	45.0	0.0	0	0.0	21	0	2	9	0.0
0	116669.04	35.0	0.0	86220	0.0	8	0	4	7	0.0
0	236492.94	41.0	1.0	0	199232.3	21	0	3	3	28895.46
0	0.0	27.0	0.0	0	0.0	7	0	2	0	0.0
0	2413.22	37.0	0.0	99800	0.0	21	0	3	0	0.0
0	202302.48	33.0	0.0	0	0.0	21	0	4	6	2396.38
0	137111.59	29.0	2.0	81800	84873.18	8	0	4	5	798.42
0	1226.37	59.0	0.0	0	1226.37	8	0	1	0	0.01
0	1.15	36.0	0.0	0	1.15	8	0	1	5	-0.25
0	32955.05	50.0	0.0	280000	0.0	21	0	4	0	561.2
0	0.0	59.0	0.0	0	0.0	21	0	0	0	0.0
0	36000.0	29.0	0.0	0	0.0	12	0	3	7	0.0
0	76313.2	38.0	0.0	0	0.0	21	0	3	8	0.0
0	2975.3	44.0	0.0	226400	0.0	21	0	3	0	0.0
0	19828.0	58.0	0.0	0	0.0	21	0	2	9	0.0
0	13616.87	40.0	0.0	508000	5466.21	7	0	5	0	-3.68
0	93365.65	37.0	0.0	0	0.0	21	0	3	7	0.0
0	501038.08	31.0	3.0	0	5835.44	8	0	5	5	17322.47
0	96923.7	47.0	0.0	0	0.0	11	0	3	7	0.0
0	2094.71	41.0	1.0	62000	0.0	21	0	1	5	0.0
0	17338.62	38.0	2.0	120000	0.0	21	0	3	0	969.0
0	2050.04	29.0	0.0	35000	0.0	6	0	2	0	0.0
0	604381.14	41.0	0.0	189800	0.0	21	0	5	7	0.0
0	74344.6	37.0	0.0	48500	0.0	21	0	3	7	0.0
0	1313565.2	54.0	0.0	0	0.0	10	0	5	7	0.0
0	74756.0	53.0	0.0	0	0.0	21	0	3	0	0.0
0	849.31	58.0	0.0	131000	267.3	1	0	1	0	-3.69
0	6128.38	32.0	3.0	335000	0.0	21	0	4	5	0.0
0	70779.82	45.0	0.0	0	0.0	21	0	3	8	0.0
0	5908.65	37.0	2.0	239800	0.0	21	0	4	0	0.0
0	665.0	52.0	1.0	0	0.0	19	0	0	0	0.0
0	357630.67	34.0	5.0	704791	22728.18	21	0	5	6	221.85
0	950.0	50.0	0.0	85800	0.0	21	0	0	3	285.0
0	1623.76	55.0	2.0	160300	0.0	21	0	3	0	0.0
0	1148.82	30.0	0.0	0	1148.82	21	0	1	7	208.71
0	108888.92	41.0	0.0	0	2086.72	8	0	3	5	1.56
0	496.01	27.0	0.0	0	496.01	21	0	1	6	14.0
0	3975.44	32.0	3.0	156900	0.0	9	0	3	0	0.0
0	2755.42	34.0	0.0	0	2755.42	8	0	1	0	-751.65
0	3541.0	39.0	0.0	45000	0.0	21	0	2	0	0.0
0	700.0	37.0	0.0	100000	0.0	21	0	0	6	0.0
0	40424.84	36.0	0.0	0	0.0	21	0	2	5	0.0
0	1597.74	39.0	1.0	37000	0.0	21	0	1	0	0.0
0	7677.03	41.0	4.0	0	995.46	21	0	4	0	-23.3
0	1524.74	62.0	0.0	328000	0.0	21	0	4	0	-453.2
0	0.0	33.0	0.0	0	0.0	8	0	2	0	0.0
0	0.0	31.0	0.0	0	0.0	8	0	3	4	0.0
0	0.0	66.0	2.0	0	0.0	21	0	0	0	0.0
0	31420.09	28.0	0.0	204000	1.72	8	0	4	0	-0.06
0	18093.79	33.0	2.0	664200	0.0	8	0	5	0	0.0
0	855.0	32.0	0.0	0	0.0	11	0	0	0	0.0
0	65.26	26.0	0.0	0	0.67	2	0	1	0	-500.38
0	3457.51	49.0	2.0	170000	0.0	21	0	2	0	0.0
0	333007.51	49.0	2.0	133020	0.0	21	0	5	7	0.0
0	7861.68	36.0	0.0	320000	0.0	21	0	4	1	0.0
0	10294.93	32.0	3.0	0	0.49	21	0	4	0	-77.75
0	840.0	44.0	0.0	79000	0.0	21	0	0	0	0.0
0	9281.98	29.0	1.0	219200	0.0	2	0	4	0	0.0
0	5238.76	29.0	2.0	132300	0.0	21	0	3	0	0.0
0	1625.0	42.0	0.0	153900	0.0	2	0	0	0	0.0
0	38895.0	44.0	0.0	0	0.0	21	0	2	7	0.0
0	2111.74	29.0	0.0	83970	21.74	21	0	3	0	-0.48
0	465402.5	38.0	1.0	1125001	446283.22	21	0	5	0	169441.07
0	287434.63	33.0	0.0	0	0.0	2	0	4	6	-100.0
0	97756.2	60.0	0.0	0	0.0	21	0	3	7	0.0
0	5076.35	44.0	2.0	228800	0.0	21	0	3	0	0.0
0	7442.01	27.0	7.0	0	586.94	18	0	4	0	576.38
0	7.48	41.0	0.0	0	7.48	8	0	2	0	2.27
0	3294.65	55.0	2.0	219800	0.0	3	0	3	0	0.0
0	28848.39	45.0	1.0	135800	0.0	19	0	3	0	0.0
0	74356.13	43.0	0.0	215100	0.0	10	0	4	0	0.0
0	22895.35	42.0	0.0	100620	18590.88	3	0	3	0	6350.19
0	2705.58	42.0	2.0	274400	0.0	2	0	2	0	0.0
0	5597.52	32.0	0.0	229800	1229.43	8	0	4	4	429.4
0	44593.55	34.0	0.0	0	17098.55	8	0	2	4	1301.18
0	46432.91	52.0	3.0	130320	0.0	21	0	3	4	30.0
0	2661.0	39.0	1.0	61500	0.0	10	0	2	0	0.0
0	202515.1	41.0	1.0	0	6902.85	21	0	4	4	902.33
0	48610.54	38.0	0.0	0	0.0	7	0	3	6	0.0
0	5023981.89	33.0	0.0	0	23981.89	1	0	4	0	2999478.66
0	29137.98	34.0	1.0	176700	6882.04	14	0	3	0	-2110.02
0	1295.0	58.0	0.0	0	0.0	21	0	0	0	0.0
0	1322.0	78.0	0.0	233800	0.0	20	0	2	0	-245.0
0	803367.23	45.0	3.0	105000	6450.46	21	0	5	6	3140.95
0	58279.14	34.0	0.0	109400	27058.72	21	0	5	1	-25824.81
0	104863.69	41.0	0.0	135810	173.24	21	0	4	7	0.04
0	48000.0	37.0	0.0	0	0.0	21	0	2	7	0.0
0	385390.0	35.0	0.0	105000	0.0	21	0	4	5	0.0
0	36000.0	35.0	0.0	0	0.0	8	0	4	6	0.0
0	25235.96	36.0	1.0	0	1235.96	21	0	2	4	-490.56
0	0.0	52.0	1.0	0	0.0	21	0	0	0	0.0
0	124793.3	37.0	0.0	0	0.0	7	0	3	4	0.0
0	49444.37	35.0	0.0	0	0.0	21	0	3	6	0.0
0	31923.99	52.0	0.0	0	0.0	3	0	4	8	0.0
0	306269.0	36.0	1.0	0	0.0	1	0	4	7	0.0
0	162290.76	35.0	0.0	0	0.0	21	0	3	6	0.0
0	14417.44	35.0	2.0	281800	0.0	21	0	4	0	0.0
0	56401.75	42.0	1.0	117600	0.0	21	0	4	4	0.0
0	74630.03	37.0	2.0	89210	57.82	8	0	4	6	-3.16
0	4437.05	34.0	0.0	0	4437.05	14	0	1	5	-464.3
0	95455.53	28.0	0.0	0	3441.57	21	0	4	0	-1954.46
0	141168.0	48.0	0.0	0	0.0	21	0	4	5	0.0
0	106843.61	41.0	3.0	0	9337.81	17	0	4	6	1028.36
0	1494.0	54.0	0.0	162600	0.0	21	0	3	0	0.0
0	17934.02	35.0	2.0	756573	0.0	7	0	4	0	0.0
0	126224.34	46.0	0.0	0	63.16	21	0	3	7	2225.19
0	3770.51	31.0	2.0	271050	0.0	8	0	4	4	0.0
0	59631.72	27.0	0.0	0	36255.72	8	0	3	0	-6746.03
0	1980.6	36.0	0.0	75900	0.0	21	0	2	0	0.0
0	12504.09	46.0	0.0	528624	0.0	21	0	4	0	0.0
0	566668.55	44.0	7.0	0	18830.16	3	0	4	7	2549.26
0	4480.7	35.0	0.0	135600	0.0	2	0	3	0	0.0
0	37435.72	46.0	0.0	140000	0.0	21	0	3	4	0.0
0	3867.69	43.0	2.0	78000	0.0	21	0	2	0	0.0
0	237285.22	50.0	1.0	0	0.0	21	0	3	0	0.0
0	17662.88	62.0	0.0	0	0.0	8	0	1	0	142.88
0	59088.0	41.0	0.0	61300	0.0	21	0	2	7	0.0
0	6680.88	39.0	2.0	107200	0.0	17	0	3	0	0.0
0	1080.0	46.0	0.0	0	0.0	21	0	0	0	0.0
0	760.0	51.0	0.0	84300	0.0	21	0	0	0	0.0
0	0.0	27.0	1.0	0	0.0	21	0	3	0	0.0
0	8964.12	42.0	0.0	230100	0.0	1	0	4	3	0.0
0	51.02	35.0	0.0	0	51.02	3	0	3	0	-78.01
0	581233.98	37.0	3.0	0	5368.17	21	0	5	4	-51387.88
0	2677.02	44.0	3.0	109600	0.0	20	0	3	0	0.0
0	205985.0	49.0	0.0	0	0.0	21	0	3	8	0.0
0	107013.85	32.0	0.0	93100	0.0	21	0	4	7	0.0
0	45000.0	48.0	0.0	0	0.0	21	0	2	4	0.0
0	0.0	40.0	0.0	45800	0.0	21	0	0	0	-665.0
0	101244.0	33.0	0.0	0	0.0	21	0	2	5	0.0
0	38225.36	39.0	7.0	43000	1563.38	21	0	3	6	-606.84
0	4904.0	47.0	1.0	239800	0.0	21	0	3	0	0.0
0	101309.16	52.0	0.0	155900	0.0	7	0	4	7	0.0
0	45000.0	38.0	0.0	0	0.0	21	0	2	6	0.0
0	19601.25	29.0	0.0	0	0.0	21	0	2	5	0.0
0	109617.11	56.0	0.0	0	0.0	21	0	4	7	0.0
0	665.0	41.0	0.0	38600	0.0	21	0	0	0	0.0
0	26092.25	35.0	0.0	91000	0.0	21	0	3	5	0.0
0	16000.0	38.0	0.0	0	0.0	21	0	3	4	0.0
0	8790.72	45.0	1.0	520000	0.0	3	0	4	0	0.0
0	63088.9	47.0	0.0	100700	0.0	21	0	4	6	12353.97
0	4296.17	29.0	0.0	107800	0.0	17	0	3	0	0.0
0	111908.01	51.0	4.0	890982	0.0	21	0	5	0	0.0
0	95189.41	32.0	0.0	0	21269.41	7	0	4	5	4532.5
0	84439.8	44.0	0.0	0	38465.78	21	0	3	7	16215.47
0	36000.0	61.0	0.0	0	0.0	21	0	2	8	0.0
0	2.88	30.0	1.0	0	0.0	21	0	0	0	0.0
0	53814.91	36.0	2.0	0	0.0	21	0	3	7	0.0
0	884.53	34.0	0.0	0	884.53	8	0	2	0	-196.2
0	990.0	43.0	1.0	0	0.0	12	0	0	0	0.0
0	1739.68	45.0	1.0	88800	0.0	21	0	2	5	0.0
0	20152.0	51.0	0.0	0	0.0	12	0	4	7	0.0
0	111622.5	47.0	0.0	0	0.0	21	0	4	7	0.0
0	54000.0	44.0	0.0	143800	0.0	17	0	3	8	0.0
0	665.0	37.0	0.0	0	0.0	21	0	0	0	0.0
0	208670.49	48.0	0.0	43800	0.0	21	0	4	7	-9224.8
0	330.87	20.0	0.0	0	330.87	21	0	1	0	-4.39
0	7490.89	33.0	0.0	0	31.99	8	0	3	0	-19.9
0	140.05	36.0	0.0	0	140.05	21	0	1	0	35.26
0	33544.16	35.0	13.0	0	842.38	21	0	3	5	1857.41
0	24000.0	39.0	0.0	0	0.0	21	0	3	4	0.0
0	0.0	48.0	0.0	0	0.0	7	0	2	5	0.0
0	149.63	53.0	0.0	0	149.63	8	0	1	4	-3.14
0	22992.52	44.0	0.0	53800	12892.52	8	0	5	5	-2427.79
0	0.0	32.0	0.0	0	0.0	7	0	2	4	0.0
0	2075.0	47.0	0.0	95000	0.0	3	0	1	0	0.0
0	44045.0	36.0	0.0	0	0.0	21	0	3	5	4000.0
0	83093.34	49.0	0.0	54500	0.0	21	0	3	7	0.0
0	0.0	31.0	2.0	0	0.0	18	0	2	0	0.0
0	191492.18	48.0	0.0	203900	0.0	21	0	4	7	0.0
0	840.0	36.0	0.0	0	0.0	21	0	0	0	0.0
0	880.0	33.0	0.0	0	0.0	11	0	0	0	0.0
0	85361.95	43.0	4.0	143800	0.0	8	0	3	4	0.0
0	60076.24	50.0	0.0	102800	0.0	20	0	3	4	0.0
0	3610.65	38.0	2.0	73952	0.0	21	0	2	0	0.0
0	409772.04	67.0	0.0	0	409772.04	8	0	4	0	1.08
0	62567.98	42.0	0.0	0	4.64	1	0	4	7	8834.75
0	18000.0	32.0	0.0	0	0.0	1	0	2	8	0.0
0	9600.32	45.0	0.0	0	0.0	21	0	1	0	0.0
0	0.0	33.0	0.0	0	0.0	21	0	0	5	0.0
0	0.0	39.0	2.0	0	0.0	7	0	2	6	0.0
0	29273.02	31.0	1.0	0	0.0	12	0	4	6	0.0
0	30803.4	33.0	0.0	0	0.0	21	0	2	6	0.0
0	1100.0	43.0	0.0	0	0.0	21	0	0	0	330.0
0	93253.04	41.0	1.0	0	33634.59	13	0	3	7	9816.43
0	77419.98	36.0	10.0	438000	2080.21	1	0	4	4	-91.03
0	1132.38	31.0	1.0	0	182.38	8	0	3	5	-601.77
0	30454.42	38.0	0.0	0	0.0	10	0	2	5	0.0
0	79266.37	47.0	2.0	130000	22286.67	8	0	3	0	-852.63
0	8272.13	35.0	0.0	0	0.0	21	0	4	8	0.0
0	16841.24	31.0	0.0	76320	0.0	21	0	2	5	0.0
0	4079.69	33.0	0.0	149700	0.0	7	0	4	5	-138.36
0	0.0	34.0	0.0	0	0.0	8	0	1	4	0.0
0	18334.09	36.0	0.0	106200	17276.81	8	0	5	2	529.09
0	48000.0	36.0	0.0	110000	0.0	21	0	3	7	0.0
0	0.0	47.0	0.0	0	0.0	7	0	3	7	0.0
0	229.77	25.0	2.0	164880	229.77	21	0	4	5	-151.52
0	156.0	38.0	0.0	0	0.0	21	0	0	0	0.0
0	0.0	35.0	0.0	0	0.0	21	0	3	7	0.0
0	38027.78	35.0	1.0	0	1526.78	21	0	3	0	545.48
0	54617.65	32.0	3.0	0	0.0	21	0	4	5	0.0
0	15339.6	46.0	0.0	0	0.0	21	0	1	8	0.0
0	323688.82	38.0	10.0	0	1246.05	11	0	4	5	-11061.8
0	36000.0	57.0	0.0	0	0.0	21	0	2	9	0.0
0	88993.5	35.0	1.0	0	0.0	21	0	3	6	0.0
0	24860.7	46.0	0.0	0	0.0	21	0	3	8	0.0
0	0.0	32.0	0.0	0	0.0	18	0	2	0	0.0
0	1490.94	62.0	2.0	108200	0.0	21	0	3	5	0.0
0	26716.5	32.0	0.0	0	0.0	21	0	2	8	0.0
0	1909.53	37.0	1.0	61020	0.0	21	0	2	0	-95.0
0	61557.0	41.0	3.0	96900	0.0	21	0	3	8	0.0
0	9576.08	41.0	2.0	0	0.0	21	0	3	8	0.0
0	8308.98	32.0	2.0	51120	2008.31	8	0	4	4	-88.97
0	665.0	46.0	1.0	0	0.0	3	0	0	0	0.0
0	4274.38	54.0	0.0	226800	0.0	21	0	3	0	0.0
0	3730.61	33.0	0.0	140311	0.0	21	0	3	0	0.0
0	0.0	32.0	0.0	0	0.0	7	0	2	5	0.0
0	4669.23	53.0	0.0	178808	0.0	17	0	3	0	0.0
0	57696.9	34.0	2.0	127000	2025.75	21	0	4	4	42.34
0	2020.0	42.0	1.0	89800	0.0	21	0	2	0	0.0
0	216097.17	46.0	2.0	209070	0.0	3	0	4	0	0.0
0	302325.0	61.0	0.0	0	0.0	21	0	4	5	0.0
0	41.85	29.0	0.0	0	41.85	21	0	1	0	-1.98
0	0.0	36.0	0.0	445000	0.0	21	0	0	0	0.0
0	3203.87	39.0	5.0	240000	0.32	8	0	5	5	-1567.57
0	1089.57	39.0	0.0	0	1089.57	21	0	1	0	148.36
0	4210.49	49.0	0.0	155100	0.0	18	0	3	0	0.0
0	9072.0	37.0	0.0	0	0.0	21	0	2	8	0.0
0	4764.23	54.0	0.0	259000	0.0	21	0	3	0	0.0
0	15485.27	50.0	0.0	447936	0.0	21	0	4	0	0.0
0	44759.79	31.0	0.0	199900	0.0	1	0	2	7	0.0
0	40952.77	37.0	1.0	0	4656.57	21	0	2	3	1.15
0	0.0	37.0	0.0	0	0.0	21	0	4	5	0.0
0	354497.75	45.0	0.0	0	0.0	7	0	4	4	-169.45
0	0.0	52.0	0.0	0	0.0	21	0	3	5	0.0
0	19634.0	49.0	0.0	0	0.0	21	0	2	8	0.0
0	2667.54	55.0	2.0	63900	0.0	21	0	2	0	0.0
0	6515.48	34.0	4.0	96800	16.11	21	0	4	0	577.96
0	0.0	42.0	0.0	63700	0.0	7	0	2	5	0.0
0	5822.0	28.0	2.0	45000	0.0	21	0	3	0	0.0
0	207889.51	35.0	1.0	43300	202389.51	8	0	4	5	53111.71
0	12000.0	39.0	0.0	0	0.0	12	0	3	8	0.0
0	19120.85	52.0	0.0	0	0.0	21	0	1	8	0.0
0	4711.0	41.0	0.0	216594	0.0	3	0	3	0	0.0
0	54000.0	42.0	0.0	0	0.0	10	0	2	7	0.0
0	5215.01	29.0	2.0	154621	0.0	8	0	3	0	0.0
0	30343.91	32.0	0.0	0	0.0	8	0	2	6	0.0
0	42456.7	38.0	0.0	0	0.0	21	0	3	8	0.0
0	0.0	38.0	0.0	0	0.0	21	0	0	5	0.0
0	6959.1	47.0	0.0	0	0.0	21	0	2	8	0.0
0	32032.59	50.0	0.0	0	0.0	21	0	2	7	0.0
0	0.0	41.0	0.0	0	0.0	7	0	2	5	0.0
0	5446.42	36.0	0.0	0	0.82	7	0	1	5	-0.29
0	38258.76	32.0	3.0	244800	0.0	7	0	4	4	1023.0
0	8046.9	52.0	2.0	184000	0.0	21	0	4	0	0.0
0	4542.05	42.0	1.0	87676	0.0	4	0	3	0	840.0
0	36000.0	44.0	0.0	0	0.0	21	0	2	7	0.0
0	27913.5	44.0	0.0	0	0.0	21	0	2	7	0.0
0	13141.17	34.0	0.0	0	9674.92	12	0	2	0	5911.58
0	13636.97	28.0	0.0	0	1564.95	21	0	1	0	-312.92
0	0.0	59.0	0.0	0	0.0	21	0	0	4	0.0
0	47976.75	40.0	0.0	97900	11976.75	8	0	5	7	1029.09
0	272.17	45.0	0.0	0	272.17	21	0	1	0	-2.02
0	689974.44	36.0	0.0	355050	205664.5	8	0	5	7	213041.52
0	101545.78	30.0	0.0	85770	95899.91	8	0	3	4	37267.86
0	54964.25	44.0	2.0	0	54964.25	8	0	5	5	-8559.94
0	13185.08	56.0	1.0	551400	0.0	2	0	4	0	0.0
0	1414.19	51.0	0.0	53800	0.0	21	0	1	0	0.0
0	6125.54	31.0	1.0	0	0.0	21	0	2	0	-5927.21
0	2634.1	34.0	0.0	55000	0.0	8	0	2	0	0.0
0	11243.17	37.0	1.0	88640	9415.65	21	0	3	0	-3314.68
0	18765.0	37.0	0.0	0	0.0	21	0	2	7	0.0
0	990.0	34.0	1.0	0	0.0	19	0	0	0	0.0
0	20299.52	33.0	2.0	728100	0.0	9	0	5	0	137.7
0	59683.66	37.0	0.0	169800	0.0	21	0	3	5	0.0
0	8836.12	61.0	3.0	197900	0.0	21	0	3	0	0.0
0	13527.0	31.0	0.0	0	0.0	21	0	1	7	0.0
0	606032.85	37.0	1.0	0	5001.95	8	0	4	6	7594.53
0	15565.8	59.0	0.0	0	0.0	21	0	1	9	0.0
0	0.0	48.0	1.0	170000	0.0	21	0	2	0	0.0
0	9582.85	32.0	0.0	0	0.0	21	0	1	9	0.0
0	38916.18	34.0	0.0	0	0.0	4	0	2	5	0.0
0	17374.28	37.0	2.0	408000	0.0	21	0	4	0	14163.17
0	28869.19	39.0	3.0	0	0.0	3	0	4	8	6343.47
0	20333.35	44.0	0.0	0	0.0	21	0	3	8	0.0
0	6102.63	30.0	0.0	0	6102.63	21	0	2	7	-221.43
0	19613.35	26.0	3.0	136900	12974.9	21	0	3	4	2566.58
0	24850.65	33.0	0.0	0	24844.05	8	0	3	0	-499.12
0	18042.46	40.0	0.0	0	42.45	10	0	2	5	-4.55
0	2004.53	38.0	0.0	93000	0.0	21	0	3	7	0.0
0	1964.27	41.0	0.0	94320	0.0	4	0	3	0	0.0
0	0.0	40.0	0.0	0	0.0	18	0	1	0	-0.09
0	12995.7	36.0	3.0	0	0.0	7	0	2	8	0.0
0	22914.0	43.0	0.0	0	0.0	12	0	2	7	0.0
0	0.0	41.0	0.0	0	0.0	21	0	0	8	0.0
0	55703.0	41.0	0.0	0	0.0	21	0	2	7	0.0
0	36000.0	35.0	0.0	0	0.0	21	0	2	5	0.0
0	8010.0	39.0	0.0	0	0.0	21	0	2	6	0.0
0	0.0	31.0	0.0	0	0.0	7	0	3	5	0.0
0	1035271.59	43.0	1.0	694800	110646.13	8	0	5	6	56437.96
0	13173.54	30.0	0.0	0	13173.54	8	0	3	0	1004.1
0	106741.58	41.0	0.0	151920	101.58	8	0	4	7	-38.6
0	16110.0	48.0	0.0	0	0.0	15	0	2	8	0.0
0	113219.04	40.0	0.0	0	0.0	7	0	4	4	0.0
0	10668.9	50.0	0.0	0	10668.9	8	0	2	0	1739.73
0	12528.0	39.0	0.0	24738	0.0	21	0	2	8	0.0
0	7490.14	33.0	1.0	220000	6018.14	8	0	4	5	3229.72
0	2666.3	29.0	0.0	71900	0.0	21	0	2	0	0.0
0	1615.0	35.0	2.0	270000	0.0	19	0	0	0	0.0
0	4617.5	39.0	0.0	259800	0.0	21	0	4	0	0.0
0	565205.25	44.0	1.0	229800	0.0	21	0	4	7	0.0
0	12157.01	34.0	1.0	0	0.0	3	0	3	6	0.0
0	10881.0	53.0	0.0	218800	0.0	21	0	2	7	0.0
0	9856.99	52.0	0.0	688500	0.0	8	0	4	0	0.0
0	665.0	46.0	0.0	59900	0.0	21	0	0	0	0.0
0	5328.55	38.0	0.0	176900	0.0	21	0	3	0	0.0
0	2799.0	45.0	0.0	98000	0.0	21	0	2	8	-4982.7
0	44476.79	49.0	2.0	0	46.79	8	0	3	7	999.6
0	4471.54	32.0	2.0	119850	0.3	8	0	3	4	0.0
0	72741.15	33.0	2.0	0	5890.36	8	0	2	4	-4563.18
0	6471.0	53.0	0.0	0	0.0	21	0	1	9	719.0
0	19885.4	58.0	0.0	0	0.0	21	0	3	8	0.0
0	171.91	36.0	0.0	58580	171.91	8	0	3	0	-44.46
0	134359.9	46.0	0.0	109300	0.0	12	0	3	4	0.0
0	38954.97	44.0	0.0	150000	0.0	21	0	3	5	0.0
0	22635.0	30.0	0.0	0	0.0	21	0	2	7	0.0
0	68147.34	33.0	3.0	60800	0.0	21	0	3	6	-25372.19
0	2970.46	43.0	1.0	268000	0.0	21	0	4	0	0.0
0	855.0	30.0	0.0	0	0.0	1	0	0	0	0.0
0	9208.53	33.0	1.0	0	0.0	6	0	2	7	0.0
0	2388.77	61.0	0.0	276800	453.13	7	0	4	0	-266.83
0	0.52	26.0	0.0	0	0.52	8	0	1	0	-0.07
0	813.35	43.0	0.0	0	813.35	8	0	1	0	-3.54
0	63525.86	40.0	9.0	0	0.0	21	0	3	0	3039.86
0	21735.85	43.0	4.0	431800	0.0	3	0	4	5	0.0
0	6161.55	43.0	0.0	180700	0.0	8	0	3	8	0.0
0	54821.45	41.0	0.0	88800	0.0	4	0	2	5	0.0
0	29653.39	42.0	3.0	0	389.36	21	0	3	5	609.82
0	3457.51	49.0	0.0	108300	0.0	21	0	3	0	0.0
0	52953.9	37.0	0.0	99800	2273.03	21	0	3	4	1007.31
0	0.0	33.0	0.0	0	0.0	7	0	2	5	0.0
0	1145.82	53.0	0.0	327505	45.82	21	0	3	0	-8174.5
0	45750.43	31.0	1.0	79920	12362.1	8	0	3	4	-10526.1
0	0.0	44.0	0.0	0	0.0	21	0	0	0	0.0
0	65690.32	32.0	0.0	0	0.0	21	0	3	7	3069.98
0	124870.0	58.0	0.0	0	0.0	21	0	3	8	-258.1
0	12447.0	32.0	0.0	0	0.0	21	0	2	8	0.0
0	59231.44	44.0	4.0	0	0.0	21	0	3	5	1.35
0	47733.7	36.0	2.0	0	0.0	21	0	3	6	0.0
0	10427.5	39.0	4.0	0	0.0	21	0	3	0	0.0
0	58608.86	44.0	0.0	125100	0.0	21	0	4	0	1870.0
0	4045.0	30.0	0.0	107800	0.0	21	0	3	0	0.0
0	5226.66	46.0	0.0	168000	506.1	8	0	4	3	-595.57
0	7514.51	38.0	1.0	92000	3601.25	8	0	2	5	222.24
0	5205.02	38.0	0.0	0	5205.02	8	0	5	5	356.8
0	2098.71	31.0	3.0	44629	0.0	21	0	2	8	0.0
0	20172.87	43.0	0.0	0	0.0	21	0	2	7	0.0
0	16173.54	30.0	0.0	0	0.0	21	0	2	6	0.0
0	155380.46	53.0	3.0	62800	21252.22	11	0	3	7	11329.76
0	190715.51	35.0	2.0	0	1329.51	12	0	3	5	6937.11
0	48780.11	34.0	0.0	200000	44009.95	8	0	5	4	-159831.77
0	45000.0	34.0	0.0	50800	0.0	21	0	3	5	0.0
0	0.0	38.0	0.0	0	0.0	21	0	3	8	-10730.4
0	4031.02	31.0	2.0	60000	0.0	3	0	2	0	0.0
0	0.0	41.0	0.0	0	0.0	14	0	0	0	0.0
0	7438.08	43.0	3.0	70806	690.69	21	0	3	0	-1926.62
0	12478.1	38.0	0.0	283800	0.0	20	0	4	0	0.0
0	22451.63	52.0	0.0	84400	1659.63	21	0	2	0	937.03
0	0.0	58.0	0.0	0	0.0	21	0	0	0	0.0
0	1320.2	33.0	0.0	51000	0.0	10	0	2	0	0.0
0	2693.11	44.0	2.0	54300	0.0	21	0	2	0	0.0
0	13379.4	34.0	0.0	0	179.4	21	0	4	0	738.87
0	42843.2	37.0	0.0	0	0.0	21	0	2	7	0.0
